order_id,product_id,product_description,product_price,product_vat_rate,discount_rate,quantity,full_price_amount,discounted_amount,vat_amount,total_amount,id
313,120,Yusheng 007,20456,0,0,17,347752,347752,0,347752,3953
313,269,S30,39693,0.2,0,45,1786185,1786185,357237,2143422,3954
313,421,SA2.0,27810,0.11,0,27,750870,750870,82595.7,833465.7,3955
313,350,4008,23265,0.11,0,16,372240,372240,40946.4,413186.4,3956
313,39,MAZ-203,63483,0,0.672382298,28,1777524,582348.3289,0,582348.3289,3957
313,541,Deskjet 5420v / 5440 / 5442 / 5443,64361,0.11,0,45,2896245,2896245,318586.95,3214831.95,3958
313,810,IBM 056,13477,0,0.186796642,49,660373,537017.5408,0,537017.5408,3959
313,707,Photosmart 7525 e-All-in-One Printer,38965,0.11,0.45841084,45,1753425,949635.9724,104459.957,1054095.929,3960
313,25,Škoda 32Tr SOR,59166,0.2,0.570552294,50,2958300,1270435.148,254087.0296,1524522.178,3961
313,464,Deskjet 630c,35589,0,0.001404773,34,1210026,1208326.188,0,1208326.188,3962
313,716,Photosmart A310,22487,0.11,0,5,112435,112435,12367.85,124802.85,3963
314,576,HP SureSupply,7969,0.11,0.129764136,18,143442,124828.3728,13731.12101,138559.4938,3964
314,19,Škoda 27Tr Solaris,50095,0.2,0.465647111,13,651235,347989.3038,69597.86075,417587.1645,3965
314,817,Ultra Classic II,89867,0,0,43,3864281,3864281,0,3864281,3966
314,789,IBM 026,11183,0,0,18,201294,201294,0,201294,3967
314,172,Traverse,63989,0,0,21,1343769,1343769,0,1343769,3968
314,262,I-Pace,37883,0,0.989769264,29,1098607,11239.55834,0,11239.55834,3969
314,58,Tatra 400,76320,0.11,0.088793179,11,839520,764976.3506,84147.39856,849123.7491,3970
314,757,7780,48811,0,0.042618403,37,1806007,1729037.865,0,1729037.865,3971
314,420,T70,17535,0.11,0.674522646,44,771540,251118.7979,27623.06777,278741.8657,3972
314,210,Expedition,92276,0.2,0,46,4244696,4244696,848939.2,5093635.2,3973
314,150,XT5,51578,0,0.943772189,22,1134716,63802.59673,0,63802.59673,3974
315,710,Photosmart 7760,55833,0.11,0,24,1339992,1339992,147399.12,1487391.12,3975
315,511,Deskjet 948c,7948,0,0,44,349712,349712,0,349712,3976
315,214,Sport Chassis,47276,0.11,0,44,2080144,2080144,228815.84,2308959.84,3977
315,807,IBM 053,87316,0.11,0.147642468,25,2182900,1860611.257,204667.2382,2065278.495,3978
315,559,Deskjet D1560,18586,0,0,2,37172,37172,0,37172,3979
315,356,Premier RiO,4383,0.11,0,33,144639,144639,15910.29,160549.29,3980
315,641,Officejet Pro 1175c / 1175cse / 1175cxi,25837,0.2,0,19,490903,490903,98180.6,589083.6,3981
315,505,Deskjet 920c / 920cvr / 920cxi,39056,0,0.191847482,37,1445072,1167838.575,0,1167838.575,3982
316,689,Photosmart 2610,65853,0,0.251700775,11,724383,542055.2377,0,542055.2377,3983
316,567,Deskjet D2660,68577,0.11,0,24,1645848,1645848,181043.28,1826891.28,3984
316,134,X5 M,71466,0,0.905869099,32,2286912,215269.0867,0,215269.0867,3985
316,516,Deskjet 959c,11227,0.11,0,41,460307,460307,50633.77,510940.77,3986
316,810,IBM 056,22390,0,0.840618459,22,492580,78508.15957,0,78508.15957,3987
316,651,PSC 720,78206,0.11,0,3,234618,234618,25807.98,260425.98,3988
316,833,A008 (Accompli 008),35647,0.11,0.08593925,11,392117,358418.7592,39426.06351,397844.8227,3989
316,22,Škoda 30Tr SOR,75917,0.2,0.665695403,9,683253,228414.619,45682.9238,274097.5428,3990
316,82,LAZ-695,45717,0,0,24,1097208,1097208,0,1097208,3991
316,472,Deskjet 672c,45982,0.2,0.213611396,38,1747316,1374069.39,274813.878,1648883.268,3992
316,637,Officejet v40 / v40xi,15659,0.2,0,37,579383,579383,115876.6,695259.6,3993
316,630,Officejet r60,89528,0,0.266516292,36,3223008,2364023.857,0,2364023.857,3994
317,430,1E,77413,0,0,43,3328759,3328759,0,3328759,3995
317,480,Deskjet 697c,8221,0,0,1,8221,8221,0,8221,3996
317,785,IBM 015,65698,0.11,0.108636471,34,2233732,1991067.239,219017.3962,2210084.635,3997
317,479,Deskjet 695c / 695cci,89761,0,0.43843411,32,2872352,1613014.907,0,1613014.907,3998
317,39,MAZ-203,96812,0.11,0.161170265,22,2129864,1786593.254,196525.2579,1983118.512,3999
317,673,Photosmart 100,22469,0.11,0,16,359504,359504,39545.44,399049.44,4000
317,437,DeskJet (original),96162,0.2,0.72804412,9,865458,235366.392,47073.27841,282439.6704,4001
317,144,Song,96865,0,0,29,2809085,2809085,0,2809085,4002
317,379,Rexton,2434,0.11,0,36,87624,87624,9638.64,97262.64,4003
317,204,Kuga,98750,0.11,0,48,4740000,4740000,521400,5261400,4004
317,417,GS8,11467,0.2,0.082359458,21,240807,220974.266,44194.8532,265169.1192,4005
317,810,IBM 056,16567,0.2,0,46,762082,762082,152416.4,914498.4,4006
318,804,IBM 047,96812,0.11,0,4,387248,387248,42597.28,429845.28,4007
318,13,Škoda 21Tr,13142,0.11,0,10,131420,131420,14456.2,145876.2,4008
318,313,CX-9,51065,0,0,15,765975,765975,0,765975,4009
318,224,Haval H5,71443,0.11,0,20,1428860,1428860,157174.6,1586034.6,4010
318,669,PSC 2410 Photosmart,84975,0,0.023627417,22,1869450,1825279.724,0,1825279.724,4011
318,712,Photosmart 8049/8050,33259,0,0.087083553,19,631921,576891.0744,0,576891.0744,4012
318,809,IBM 055,70264,0.2,0,8,562112,562112,112422.4,674534.4,4013
318,786,IBM 016,60695,0.2,0,47,2852665,2852665,570533,3423198,4014
319,634,Officejet t65 / t65xi,98538,0,0,7,689766,689766,0,689766,4015
319,792,IBM 029,55247,0.2,0.982785231,21,1160187,19972.35121,3994.470242,23966.82145,4016
319,812,IBM 059,73447,0.2,0,22,1615834,1615834,323166.8,1939000.8,4017
319,49,Fiat 308,52031,0.11,0,35,1821085,1821085,200319.35,2021404.35,4018
319,218,Yukon,53427,0.11,0.957227773,26,1389102,59414.98598,6535.648458,65950.63444,4019
319,348,2008,47158,0,0,39,1839162,1839162,0,1839162,4020
319,796,IBM 034,41588,0,0,8,332704,332704,0,332704,4021
319,337,Qashqai,84814,0,0,19,1611466,1611466,0,1611466,4022
319,396,Aria,2111,0,0,20,42220,42220,0,42220,4023
319,616,Officejet d135 / d135xi,38266,0.11,0.948017564,44,1683704,87523.03608,9627.533969,97150.57005,4024
320,269,S30,58348,0.2,0,40,2333920,2333920,466784,2800704,4025
320,870,Canon II AF,41674,0,0,23,958502,958502,0,958502,4026
320,536,Deskjet 3620 / 3645 / 3648 / 3650 / 3653,14826,0.2,0.846581113,32,474432,72786.82941,14557.36588,87344.1953,4027
320,239,Ridgeline,4629,0.2,0.663284038,31,143499,48318.40385,9663.68077,57982.08462,4028
320,690,Photosmart 2710,76876,0.11,0,49,3766924,3766924,414361.64,4181285.64,4029
320,553,Deskjet 6988dt,79402,0.11,0.015632861,7,555814,547125.0371,60183.75408,607308.7912,4030
320,461,Deskjet 600 / 600c / 600k,4696,0.11,0,39,183144,183144,20145.84,203289.84,4031
320,503,Deskjet 895cse / 895cxi,91270,0.2,0,46,4198420,4198420,839684,5038104,4032
321,755,7730,32365,0.11,0,8,258920,258920,28481.2,287401.2,4033
321,63,Ikarus 415,3392,0,0.97236026,24,81408,2250.095955,0,2250.095955,4034
321,185,Journey,57642,0,0,29,1671618,1671618,0,1671618,4035
321,125,BJ90,11822,0.2,0,3,35466,35466,7093.2,42559.2,4036
321,557,Deskjet D1455,39735,0.11,0,43,1708605,1708605,187946.55,1896551.55,4037
321,528,Deskjet 1220c / 1220c/PS / 1220cse / 1220cxi,35949,0,0,37,1330113,1330113,0,1330113,4038
321,353,SUT,12992,0.11,0,50,649600,649600,71456,721056,4039
321,458,Deskjet 540,91611,0.2,0,5,458055,458055,91611,549666,4040
321,173,Tahoe,99552,0,0,41,4081632,4081632,0,4081632,4041
321,298,Corsair,28104,0,0.206781682,32,899328,713363.4438,0,713363.4438,4042
321,409,Highlander,48779,0.11,0.866173821,6,292674,39167.44302,4308.418732,43475.86175,4043
321,522,Deskjet 1000 / 1000cse / 1000cxi,94473,0.2,0,44,4156812,4156812,831362.4,4988174.4,4044
321,344,Antara,26381,0,0.528944354,37,976097,459796.0025,0,459796.0025,4045
321,610,Officejet 7310,3480,0.11,0,30,104400,104400,11484,115884,4046
321,426,Touareg,73349,0.11,0.50469679,30,2200470,1089899.855,119888.984,1209788.839,4047
321,527,Deskjet 1200c / 1200c/PS,1867,0.2,0,38,70946,70946,14189.2,85135.2,4048
321,52,Custom Bus,57052,0.11,0,36,2053872,2053872,225925.92,2279797.92,4049
321,362,Sandero Stepway,12047,0.2,0,32,385504,385504,77100.8,462604.8,4050
321,580,Officejet 330,97316,0.2,0.787035259,13,1265108,269423.3976,53884.67952,323308.0771,4051
321,704,Photosmart 7460,9309,0,0,34,316506,316506,0,316506,4052
322,811,IBM 058,5283,0.2,0,30,158490,158490,31698,190188,4053
322,442,Deskjet 310 / 310 with Sheetfeeder,90917,0,0.292401578,26,2363842,1672650.869,0,1672650.869,4054
322,283,Discovery Sport,76661,0.2,0.92078456,14,1073254,85018.28804,17003.65761,102021.9456,4055
322,272,Niro,64169,0.2,0,46,2951774,2951774,590354.8,3542128.8,4056
322,35,МАЗ-107,60899,0,0,6,365394,365394,0,365394,4057
322,435,Landmark,15965,0,0.389310011,45,718425,438734.9553,0,438734.9553,4058
322,647,Officejet Pro 8600 Premium,82637,0.11,0.003170064,40,3305480,3295001.416,362450.1558,3657451.572,4059
322,246,Creta/ix25,8356,0.11,0,23,192188,192188,21140.68,213328.68,4060
322,649,PSC 300,92465,0.2,0.340150667,40,3698600,2440518.745,488103.7489,2928622.494,4061
322,853,Canon,39430,0.2,0,31,1222330,1222330,244466,1466796,4062
322,40,МАЗ-205 (автобус),60206,0.2,0.459098492,28,1685768,911834.453,182366.8906,1094201.344,4063
322,588,Officejet 710,99221,0.11,0.847956695,14,1389094,211202.4431,23232.26874,234434.7119,4064
322,534,Deskjet 3420 / 3425 / 3450,1772,0.11,0,40,70880,70880,7796.8,78676.8,4065
322,103,Volvo 8500,27270,0.2,0.0790027,33,899910,828814.6804,165762.9361,994577.6165,4066
322,67,Alfa Romeo 430A,35533,0,0,24,852792,852792,0,852792,4067
322,482,Deskjet 712c,12705,0.11,0,28,355740,355740,39131.4,394871.4,4068
322,809,IBM 055,2366,0,0,25,59150,59150,0,59150,4069
322,601,Officejet 6210,7289,0.11,0,38,276982,276982,30468.02,307450.02,4070
322,727,Photosmart C4780,31498,0.11,0,6,188988,188988,20788.68,209776.68,4071
322,503,Deskjet 895cse / 895cxi,84828,0.2,0,4,339312,339312,67862.4,407174.4,4072
323,82,LAZ-695,57905,0,0,6,347430,347430,0,347430,4073
323,705,Photosmart 7510 e-All-in-One Printer,70888,0,0,46,3260848,3260848,0,3260848,4074
323,229,Boliger,7448,0.11,0,44,327712,327712,36048.32,363760.32,4075
323,99,International 3800,59684,0,0,19,1133996,1133996,0,1133996,4076
323,699,Photosmart 7150,3451,0.11,0.214175262,21,72471,56949.5046,6264.445506,63213.9501,4077
323,847,A1010,13152,0.2,0.727616996,21,276192,75230.00657,15046.00131,90276.00789,4078
323,357,Pronto,72522,0.11,0,9,652698,652698,71796.78,724494.78,4079
324,361,Koleos,50628,0,0,29,1468212,1468212,0,1468212,4080
324,92,Berkhof 2000NL,70493,0,0,15,1057395,1057395,0,1057395,4081
324,861,Canon II B,17043,0.11,0,1,17043,17043,1874.73,18917.73,4082
324,790,IBM 027,45986,0.2,0,9,413874,413874,82774.8,496648.8,4083
324,120,Yusheng 007,90476,0.11,0,47,4252372,4252372,467760.92,4720132.92,4084
324,162,Tiggo 5 / Grand Tiggo,55602,0,0.752593477,43,2390886,591520.7928,0,591520.7928,4085
325,137,BX7,89151,0.11,0,37,3298587,3298587,362844.57,3661431.57,4086
325,48,Fiat 306,91832,0.2,0,1,91832,91832,18366.4,110198.4,4087
325,843,A910/A910i,12323,0.11,0.589652435,36,443628,182041.6697,20024.58367,202066.2534,4088
325,292,RX,80544,0,0,19,1530336,1530336,0,1530336,4089
325,659,PSC 1310,57268,0,0.025182619,5,286340,279129.2089,0,279129.2089,4090
325,420,T70,1298,0,0.254355749,7,9086,6774.923669,0,6774.923669,4091
325,310,CX-4,84717,0,0,32,2710944,2710944,0,2710944,4092
325,792,IBM 029,45638,0.11,0,26,1186588,1186588,130524.68,1317112.68,4093
325,661,PSC 1350,35212,0,0,10,352120,352120,0,352120,4094
325,560,Deskjet D1660,41865,0.2,0,10,418650,418650,83730,502380,4095
325,333,Murano,20429,0.11,0,18,367722,367722,40449.42,408171.42,4096
325,555,Deskjet 9650 / 9670 / 9680,22586,0,0,43,971198,971198,0,971198,4097
326,744,Photosmart Premium Fax e-All-in-One Printer – C410a,96090,0,0.137444257,45,4324050,3729734.16,0,3729734.16,4098
326,491,Deskjet 832c,14021,0.11,0,19,266399,266399,29303.89,295702.89,4099
326,362,Sandero Stepway,6771,0.2,0,44,297924,297924,59584.8,357508.8,4100
326,114,e-tron,91972,0.2,0,15,1379580,1379580,275916,1655496,4101
326,832,V3620,71718,0.2,0,24,1721232,1721232,344246.4,2065478.4,4102
326,779,IBM 001,23914,0,0,36,860904,860904,0,860904,4103
326,373,Yeti,51296,0,0,28,1436288,1436288,0,1436288,4104
326,131,X5,12293,0,0,29,356497,356497,0,356497,4105
326,778,DC55,38993,0,0,27,1052811,1052811,0,1052811,4106
326,418,Patriot,38911,0.11,0,20,778220,778220,85604.2,863824.2,4107
326,119,Q8,17856,0.11,0,26,464256,464256,51068.16,515324.16,4108
326,545,Deskjet 5850,58747,0,0,44,2584868,2584868,0,2584868,4109
326,564,Deskjet D2530,75969,0,0,14,1063566,1063566,0,1063566,4110
326,733,Photosmart C6280,38520,0.2,0,50,1926000,1926000,385200,2311200,4111
326,748,7230,62022,0,0,23,1426506,1426506,0,1426506,4112
326,334,Pathfinder,78048,0,0.049246635,47,3668256,3487606.734,0,3487606.734,4113
326,392,Tager,36603,0,0,28,1024884,1024884,0,1024884,4114
326,229,Boliger,74943,0.11,0,47,3522321,3522321,387455.31,3909776.31,4115
326,396,Aria,43171,0.2,0.984910147,15,647565,9771.660529,1954.332106,11725.99263,4116
326,182,Winstorm,93324,0,0,48,4479552,4479552,0,4479552,4117
327,552,Deskjet 6988,22772,0.11,0,49,1115828,1115828,122741.08,1238569.08,4118
327,738,Photosmart D7560,41020,0.2,0.005020507,35,1435700,1428492.057,285698.4115,1714190.469,4119
327,597,Officejet 5110,13177,0,0,9,118593,118593,0,118593,4120
327,317,GLB-Class,19187,0.2,0,49,940163,940163,188032.6,1128195.6,4121
327,783,IBM 012,40425,0.11,0.117894387,43,1738275,1533342.134,168667.6348,1702009.769,4122
327,766,DC18,59552,0.2,0,34,2024768,2024768,404953.6,2429721.6,4123
328,498,Deskjet 855c / 855cse / 855cxi,94541,0,0,43,4065263,4065263,0,4065263,4124
328,52,Custom Bus,56990,0.11,0,25,1424750,1424750,156722.5,1581472.5,4125
328,289,GX,43791,0.2,0,32,1401312,1401312,280262.4,1681574.4,4126
328,483,Deskjet 720c,7213,0.11,0,45,324585,324585,35704.35,360289.35,4127
328,512,Deskjet 950c,57111,0,0,30,1713330,1713330,0,1713330,4128
329,758,G-Force,5712,0,0,15,85680,85680,0,85680,4129
329,133,X7,89576,0,0,32,2866432,2866432,0,2866432,4130
329,380,Tivoli,92293,0.11,0.252855602,37,3414841,2551379.325,280651.7257,2832031.051,4131
329,378,Kyron,55978,0,0.649156938,14,783692,274952.9007,0,274952.9007,4132
329,335,Patrol Y61,66650,0.11,0,46,3065900,3065900,337249,3403149,4133
329,520,Deskjet 990 cm / 990cse/ 990cxi,21455,0.11,0.089447787,49,1051295,957258.9891,105298.4888,1062557.478,4134
329,638,Officejet v45,1653,0.11,0.372112264,9,14877,9341.085845,1027.519443,10368.60529,4135
329,877,Canon II F2,40683,0.11,0,33,1342539,1342539,147679.29,1490218.29,4136
329,566,Deskjet D2560,61685,0,0.396588237,49,3022565,1823851.274,0,1823851.274,4137
329,616,Officejet d135 / d135xi,29462,0,0.543613837,26,766012,349597.2775,0,349597.2775,4138
329,242,HR-V,60042,0.2,0.4777267,24,1441008,752600.0032,150520.0006,903120.0038,4139
329,543,Deskjet 5650 / 5650w / 5652 / 5655,35632,0.2,0,13,463216,463216,92643.2,555859.2,4140
329,250,Palisade,98054,0.2,0.802280432,30,2941620,581615.8364,116323.1673,697939.0036,4141
329,805,IBM 051,23754,0.2,0,11,261294,261294,52258.8,313552.8,4142
329,405,Rush,45793,0.2,0,36,1648548,1648548,329709.6,1978257.6,4143
329,253,EX / QX50,85010,0.11,0,28,2380280,2380280,261830.8,2642110.8,4144
330,342,Xterra,65627,0.2,0.882896526,26,1706302,199813.892,39962.7784,239776.6704,4145
330,225,Haval H6,53453,0.2,0,42,2245026,2245026,449005.2,2694031.2,4146
330,546,Deskjet 5940 / 5943,42315,0.11,0,18,761670,761670,83783.7,845453.7,4147
330,808,IBM 054,64733,0,0,36,2330388,2330388,0,2330388,4148
330,809,IBM 055,42724,0,0.446456055,28,1196272,662189.1228,0,662189.1228,4149
330,252,Venue,12843,0.11,0,35,449505,449505,49445.55,498950.55,4150
330,612,Officejet 9110,61574,0,0,43,2647682,2647682,0,2647682,4151
330,173,Tahoe,39505,0.11,0.257122505,36,1422180,1056505.516,116215.6068,1172721.123,4152
331,474,Deskjet 682c,81813,0,0,47,3845211,3845211,0,3845211,4153
331,782,IBM 011,13544,0.2,0.03497215,20,270880,261406.7441,52281.34881,313688.0929,4154
331,457,DeskJet 525q,12220,0,0,18,219960,219960,0,219960,4155
331,209,Flex,55011,0.2,0,28,1540308,1540308,308061.6,1848369.6,4156
331,221,New Jetstar,27138,0.2,0,1,27138,27138,5427.6,32565.6,4157
331,350,4008,5875,0.2,0.634074696,29,170375,62344.52368,12468.90474,74813.42842,4158
331,566,Deskjet D2560,93137,0.11,0,24,2235288,2235288,245881.68,2481169.68,4159
331,604,Officejet 7110,95533,0.2,0,23,2197259,2197259,439451.8,2636710.8,4160
331,127,X1,73029,0.2,0,34,2482986,2482986,496597.2,2979583.2,4161
331,114,e-tron,9536,0.11,0,29,276544,276544,30419.84,306963.84,4162
331,751,7280,28259,0,0.271791892,47,1328173,967186.3475,0,967186.3475,4163
331,270,Borrego/Mohave,44817,0,0,38,1703046,1703046,0,1703046,4164
331,657,PSC 1213,15385,0,0,18,276930,276930,0,276930,4165
331,303,Thar,56546,0.2,0,35,1979110,1979110,395822,2374932,4166
332,372,Kodiaq,42721,0.11,0.067886324,4,170884,159283.3134,17521.16447,176804.4779,4167
332,253,EX / QX50,32719,0.11,0,15,490785,490785,53986.35,544771.35,4168
332,168,Captiva Sport,22816,0.2,0.216147986,14,319424,250381.1456,50076.22912,300457.3747,4169
332,90,Oasa 903,83509,0.11,0.273415035,2,167018,121352.7677,13348.80444,134701.5721,4170
332,490,Deskjet 830c,98773,0.11,0,26,2568098,2568098,282490.78,2850588.78,4171
333,677,Photosmart 245,52931,0,0.271266105,29,1534999,1118605.8,0,1118605.8,4172
333,682,Photosmart 475,4187,0.2,0,48,200976,200976,40195.2,241171.2,4173
333,834,A388 (Accompli 388),39181,0,0.863073297,33,1292973,177042.5304,0,177042.5304,4174
333,468,Deskjet 648c,46290,0,0.312574339,16,740640,509134.9413,0,509134.9413,4175
333,174,Suburban,86944,0.11,0,16,1391104,1391104,153021.44,1544125.44,4176
333,59,FAP 403 RHD,62861,0.2,0.100088829,11,691471,622262.4773,124452.4955,746714.9727,4177
333,308,CX-3,56826,0,0,23,1306998,1306998,0,1306998,4178
333,863,Canon III,48967,0,0.486866824,13,636571,326645.6993,0,326645.6993,4179
333,774,DC42,81938,0.2,0,44,3605272,3605272,721054.4,4326326.4,4180
333,74,Custom Bus,42531,0.2,0,45,1913895,1913895,382779,2296674,4181
333,451,Deskjet 460wf,77953,0.2,0.992031868,7,545671,4347.97869,869.595738,5217.574428,4182
333,164,Trax,67653,0.11,0,3,202959,202959,22325.49,225284.49,4183
333,606,Officejet 7130,79594,0.2,0,17,1353098,1353098,270619.6,1623717.6,4184
333,670,PSC 2510 Photosmart,20672,0.11,0.607809362,21,434112,170254.6623,18728.01286,188982.6752,4185
333,171,Trailblazer,12889,0.2,0.583065847,37,476893,198832.9792,39766.59584,238599.575,4186
333,277,Niva,85130,0,0,38,3234940,3234940,0,3234940,4187
334,358,3 City SUV,88183,0.2,0,11,970013,970013,194002.6,1164015.6,4188
334,307,Levante,79961,0.2,0,7,559727,559727,111945.4,671672.4,4189
334,21,Ikarus 30,82914,0,0,44,3648216,3648216,0,3648216,4190
334,134,X5 M,1845,0.2,0,36,66420,66420,13284,79704,4191
334,582,Officejet 500 series,11906,0.11,0.306882547,43,511958,354847.025,39033.17275,393880.1978,4192
334,758,G-Force,85078,0.2,0,13,1106014,1106014,221202.8,1327216.8,4193
335,738,Photosmart D7560,67378,0.11,0,31,2088718,2088718,229758.98,2318476.98,4194
335,720,Photosmart C3180,45740,0.11,0,43,1966820,1966820,216350.2,2183170.2,4195
335,271,KX3,49765,0.11,0.941888972,19,945535,54946.0108,6044.061188,60990.07199,4196
335,334,Pathfinder,81732,0.2,0,16,1307712,1307712,261542.4,1569254.4,4197
335,213,Sauvana,75799,0.11,0,3,227397,227397,25013.67,252410.67,4198
335,95,Cobus 2700,18935,0.2,0,46,871010,871010,174202,1045212,4199
335,59,FAP 403 RHD,83031,0.2,0.360712995,48,3985488,2547870.686,509574.1373,3057444.824,4200
335,393,Tiggo,16335,0.2,0,16,261360,261360,52272,313632,4201
335,243,S2,10272,0.11,0,11,112992,112992,12429.12,125421.12,4202
335,561,Deskjet D2400,95195,0.2,0.307943121,39,3712605,2569333.829,513866.7658,3083200.595,4203
335,217,Acadia,88745,0,0.118555288,1,88745,78223.811,0,78223.811,4204
335,53,Fiat 320,63863,0.2,0.082680933,47,3001561,2753389.137,550677.8275,3304066.965,4205
335,203,EcoSport,21394,0.11,0.465961472,37,791578,422733.1502,46500.64652,469233.7967,4206
335,119,Q8,90499,0.11,0,33,2986467,2986467,328511.37,3314978.37,4207
335,358,3 City SUV,25141,0.2,0,10,251410,251410,50282,301692,4208
335,634,Officejet t65 / t65xi,8359,0.11,0.740930942,1,8359,2165.558253,238.2114078,2403.76966,4209
335,674,Photosmart 130,36906,0.2,0,5,184530,184530,36906,221436,4210
336,336,Patrol Y62,99188,0.11,0,43,4265084,4265084,469159.24,4734243.24,4211
336,764,DC15,83166,0.2,0.651895698,28,2328648,810612.3876,162122.4775,972734.8651,4212
336,537,Deskjet 3740 / 3743 / 3744 / 3745 / 3747 / 3748,67661,0.11,0,11,744271,744271,81869.81,826140.81,4213
336,753,7510,62816,0.11,0,27,1696032,1696032,186563.52,1882595.52,4214
336,695,Photosmart 5514 e-All-in-One Printer,43682,0,0,16,698912,698912,0,698912,4215
336,612,Officejet 9110,34344,0.2,0,40,1373760,1373760,274752,1648512,4216
336,197,500X,26088,0.11,0,21,547848,547848,60263.28,608111.28,4217
336,832,V3620,98283,0.2,0.676011767,22,2162226,700535.7815,140107.1563,840642.9378,4218
336,738,Photosmart D7560,72040,0.2,0,21,1512840,1512840,302568,1815408,4219
336,748,7230,34497,0.11,0,8,275976,275976,30357.36,306333.36,4220
336,77,Fiat 666RN,16761,0.11,0.000835142,21,351981,351687.046,38685.57506,390372.621,4221
336,794,IBM 032,58293,0.2,0.981129846,24,1399032,26399.94869,5279.989738,31679.93843,4222
336,442,Deskjet 310 / 310 with Sheetfeeder,32901,0.2,0,1,32901,32901,6580.2,39481.2,4223
336,687,Photosmart 1315,69911,0.11,0,28,1957508,1957508,215325.88,2172833.88,4224
336,120,Yusheng 007,62390,0,0,10,623900,623900,0,623900,4225
336,177,C4 Aircross,14877,0,0.018737505,33,490941,481741.9904,0,481741.9904,4226
336,744,Photosmart Premium Fax e-All-in-One Printer – C410a,9998,0.2,0,42,419916,419916,83983.2,503899.2,4227
336,572,DeskJet F4100 series All-in-One,38316,0.2,0,1,38316,38316,7663.2,45979.2,4228
336,481,Deskjet 710c,87979,0.2,0,33,2903307,2903307,580661.4,3483968.4,4229
336,412,Land Cruiser,1924,0.11,0,1,1924,1924,211.64,2135.64,4230
337,518,Deskjet 970cse / 970cxi,55436,0,0,5,277180,277180,0,277180,4231
337,163,Tiggo 7,75439,0.2,0.669810428,11,829829,274000.8823,54800.17647,328801.0588,4232
337,762,DC07,79340,0.2,0.449407334,28,2221520,1223152.62,244630.524,1467783.144,4233
337,656,PSC 1210,29479,0.11,0.042928693,18,530622,507843.0908,55862.73999,563705.8308,4234
337,146,Yuan,94010,0,0.694951782,37,3478370,1061070.571,0,1061070.571,4235
337,327,Outlander,20511,0,0.835765175,27,553797,90952.75354,0,90952.75354,4236
337,131,X5,79847,0.11,0.084688482,14,1117858,1023188.303,112550.7133,1135739.016,4237
337,413,Sequoia,81869,0.2,0,11,900559,900559,180111.8,1080670.8,4238
337,347,Nautica,31201,0.11,0.801941861,12,374412,74155.34389,8157.087828,82312.43172,4239
337,274,Sorento,99949,0.2,0.593660229,12,1199388,487359.0455,97471.8091,584830.8546,4240
337,516,Deskjet 959c,25976,0.11,0,26,675376,675376,74291.36,749667.36,4241
337,384,Ascent,73519,0.11,0,34,2499646,2499646,274961.06,2774607.06,4242
338,395,Sumo Grande,49197,0.2,0.493729992,46,2263062,1145720.416,229144.0832,1374864.499,4243
338,369,Arona,38447,0,0.328203525,20,768940,516571.1812,0,516571.1812,4244
338,465,Deskjet 632c,23293,0.11,0.611675209,8,186344,72361.99484,7959.819432,80321.81427,4245
338,118,Q7,72621,0.2,0.060081262,29,2106009,1979477.322,395895.4644,2375372.786,4246
338,731,Photosmart C5380,88896,0,0,1,88896,88896,0,88896,4247
338,729,Photosmart C5180,5568,0.11,0.569462697,47,261696,112669.8902,12393.68792,125063.5781,4248
338,702,Photosmart 7355,46387,0.2,0,34,1577158,1577158,315431.6,1892589.6,4249
338,778,DC55,50950,0,0.636781147,21,1069950,388626.0115,0,388626.0115,4250
338,461,Deskjet 600 / 600c / 600k,35466,0.11,0,15,531990,531990,58518.9,590508.9,4251
338,431,2008,83389,0,0,28,2334892,2334892,0,2334892,4252
338,667,PSC 2210 / 2210v / 2210xi,37661,0.2,0.270527874,35,1318135,961542.7409,192308.5482,1153851.289,4253
338,407,4Runner,6745,0.2,0,49,330505,330505,66101,396606,4254
338,66,Duple 425,5304,0.11,0,40,212160,212160,23337.6,235497.6,4255
338,627,Officejet L7700 series,35605,0.11,0,26,925730,925730,101830.3,1027560.3,4256
339,58,Tatra 400,54918,0,0.610806469,19,1043442,406100.8768,0,406100.8768,4257
339,297,Aviator,2118,0,0,35,74130,74130,0,74130,4258
339,853,Canon,59179,0.11,0,32,1893728,1893728,208310.08,2102038.08,4259
339,556,Deskjet 9800 / 9800d,96587,0.2,0,7,676109,676109,135221.8,811330.8,4260
339,189,Fengshen AX5,75134,0,0,27,2028618,2028618,0,2028618,4261
339,584,Officejet 610,79107,0.2,0.446926873,13,1028391,568775.4263,113755.0853,682530.5116,4262
339,684,Photosmart 1115,97410,0.2,0.783355065,25,2435250,527584.579,105516.9158,633101.4948,4263
340,453,Deskjet 500 / 500c / 500k,4250,0.2,0.938433319,16,68000,4186.534299,837.3068598,5023.841159,4264
340,765,DC17,31735,0.2,0,42,1332870,1332870,266574,1599444,4265
340,685,Photosmart 1215,56036,0.11,0.731752575,29,1625044,435913.8686,47950.52554,483864.3941,4266
340,3,Oréos 4X,30604,0.2,0,5,153020,153020,30604,183624,4267
340,421,SA2.0,94945,0,0,20,1898900,1898900,0,1898900,4268
